Sampling date(mm/dd/yyyy)	Field	Experiment number	plot number	Ntrt	NAdd(g/m2/yr)	BurnTrt	Species Name	Species Biomass (g/m2)	Maximum plant height (cm)	Median plant height (cm)	Subplot	LastYrNtrtRec
8/4/1982	A	2	37	9	0	0	Agropyron repens	63.567	46	37	Whole	1982
8/4/1982	A	2	37	9	0	0	Setaria lutescens	2.833	47	21	Whole	1982
8/4/1982	A	2	37	9	0	0	Aristida basiramea	1.367	50	30	Whole	1982
8/4/1982	A	2	37	9	0	0	Digitaria ischaemum	2.433	38	32	Whole	1982
8/4/1982	A	2	37	9	0	0	Ambrosia artemisiifolia	81.6	64	59	Whole	1982
8/4/1982	A	2	37	9	0	0	Berteroa incana	25.3	60	54	Whole	1982
8/4/1982	A	2	37	9	0	0	Polygonum convolvulus	4.6	-2	-2	Whole	1982
8/4/1982	A	2	37	9	0	0	Verbascum thapsus	0.087	-2	-2	Whole	1982
8/4/1982	A	2	37	9	0	0	Setaria viridis	23.067	71	42	Whole	1982
8/4/1982	A	2	38	2	3	0	Ambrosia artemisiifolia	84.467	80	70	Whole	1982
8/4/1982	A	2	38	2	3	0	Agropyron repens	16.5	55	33	Whole	1982
8/4/1982	A	2	38	2	3	0	Polygonum convolvulus	4.367	-2	-2	Whole	1982
8/4/1982	A	2	38	2	3	0	Setaria lutescens	119.733	108	70	Whole	1982
8/4/1982	A	2	38	2	3	0	Lespedeza capitata	2.1	46	46	Whole	1982
8/4/1982	A	2	38	2	3	0	Setaria viridis	101.4	102	67	Whole	1982
8/4/1982	A	2	38	2	3	0	Berteroa incana	40.2	64.5	60	Whole	1982
8/4/1982	A	2	39	4	10	0	Setaria lutescens	0.113	14	14	Whole	1991
8/4/1982	A	2	39	4	10	0	Digitaria ischaemum	0.18	-2	-2	Whole	1991
8/4/1982	A	2	39	4	10	0	Polygonum convolvulus	44.567	-2	-2	Whole	1991
8/4/1982	A	2	39	4	10	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	A	2	39	4	10	0	Chenopodium album	24.5	86.5	86.5	Whole	1991
8/4/1982	A	2	39	4	10	0	Ambrosia artemisiifolia	245.1	99.5	83	Whole	1991
8/4/1982	A	2	39	4	10	0	Agropyron repens	71.1	57	53	Whole	1991
8/4/1982	A	2	39	4	10	0	Panicum capillare	4.267	45	31	Whole	1991
8/4/1982	A	2	39	4	10	0	Berteroa incana	86.5	58	53	Whole	1991
8/4/1982	A	2	40	5	16	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	A	2	40	5	16	0	Lychnis alba	9.267	69	57	Whole	1982
8/4/1982	A	2	40	5	16	0	Chenopodium album	51.6	92	61	Whole	1982
8/4/1982	A	2	40	5	16	0	Berteroa incana	13.567	61	53	Whole	1982
8/4/1982	A	2	40	5	16	0	Ambrosia artemisiifolia	88.033	96	57	Whole	1982
8/4/1982	A	2	40	5	16	0	Setaria lutescens	57.533	106	61	Whole	1982
8/4/1982	A	2	40	5	16	0	Agropyron repens	19.567	53	44	Whole	1982
8/4/1982	A	2	40	5	16	0	Polygonum convolvulus	13.433	-2	-2	Whole	1982
8/4/1982	A	2	40	5	16	0	Erigeron canadensis	0.687	14	14	Whole	1982
8/4/1982	A	2	40	5	16	0	Mollugo verticillata	1.197	16	13.8	Whole	1982
8/4/1982	A	2	40	5	16	0	Melilotus sp.	0.603	23	23	Whole	1982
8/4/1982	A	2	41	3	6	0	Aristida basiramea	2.467	36	31	Whole	1982
8/4/1982	A	2	41	3	6	0	Polygonum convolvulus	7.833	-2	-2	Whole	1982
8/4/1982	A	2	41	3	6	0	Erigeron canadensis	0.627	29.5	29.5	Whole	1982
8/4/1982	A	2	41	3	6	0	Hedeoma hispida	0.793	9	9	Whole	1982
8/4/1982	A	2	41	3	6	0	Chenopodium album	63.5	90	67	Whole	1982
8/4/1982	A	2	41	3	6	0	Ambrosia artemisiifolia	22.6	71	65	Whole	1982
8/4/1982	A	2	41	3	6	0	Poa pratensis	1.66	39.5	39	Whole	1982
8/4/1982	A	2	41	3	6	0	Panicum capillare	11.633	31	31	Whole	1982
8/4/1982	A	2	41	3	6	0	Agropyron repens	133.2	46	34	Whole	1982
8/4/1982	A	2	41	3	6	0	Setaria lutescens	15.633	70	42	Whole	1982
8/4/1982	A	2	41	3	6	0	Berteroa incana	33.967	62	61	Whole	1982
8/4/1982	A	2	42	5	16	0	Polygonum convolvulus	61.2	-2	-2	Whole	1982
8/4/1982	A	2	42	5	16	0	Berteroa incana	10.333	44	37	Whole	1982
8/4/1982	A	2	42	5	16	0	Ambrosia artemisiifolia	207.3	92	73	Whole	1982
8/4/1982	A	2	42	5	16	0	Setaria viridis	5.767	68	64.5	Whole	1982
8/4/1982	A	2	42	5	16	0	Setaria lutescens	38.3	87	61	Whole	1982
8/4/1982	A	2	42	5	16	0	Agropyron repens	103.933	56	37	Whole	1982
8/4/1982	A	2	42	5	16	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	A	2	43	8	80	0	Ambrosia artemisiifolia	118.167	80	64	Whole	1982
8/4/1982	A	2	43	8	80	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	A	2	43	8	80	0	Agropyron repens	213.367	86	70	Whole	1982
8/4/1982	A	2	43	8	80	0	Digitaria ischaemum	0.193	23	23	Whole	1982
8/4/1982	A	2	43	8	80	0	Berteroa incana	6.9	61	44	Whole	1982
8/4/1982	A	2	43	8	80	0	Polygonum convolvulus	82.967	-2	-2	Whole	1982
8/4/1982	A	2	43	8	80	0	Setaria lutescens	144.433	97	72	Whole	1982
8/4/1982	A	2	44	8	80	0	Polygonum convolvulus	102.267	-2	-2	Whole	1991
8/4/1982	A	2	44	8	80	0	Sisyrinchium campestre	23.9	41	33	Whole	1991
8/4/1982	A	2	44	8	80	0	Chenopodium album	1.237	29	17.5	Whole	1991
8/4/1982	A	2	44	8	80	0	Berteroa incana	1.267	36	36	Whole	1991
8/4/1982	A	2	44	8	80	0	Ambrosia artemisiifolia	106.967	101	101	Whole	1991
8/4/1982	A	2	44	8	80	0	Cyperus sp.	1.22	32	21	Whole	1991
8/4/1982	A	2	44	8	80	0	Setaria lutescens	1.523	41	41	Whole	1991
8/4/1982	A	2	44	8	80	0	Poa pratensis	0.13	16	16	Whole	1991
8/4/1982	A	2	44	8	80	0	Agropyron repens	202.933	70	47	Whole	1991
8/4/1982	A	2	44	8	80	0	Tragopogon dubius	8.8	45	45	Whole	1991
8/4/1982	A	2	45	7	50	0	Ambrosia artemisiifolia	169.533	87	83	Whole	1991
8/4/1982	A	2	45	7	50	0	Berteroa incana	7.667	54	49	Whole	1991
8/4/1982	A	2	45	7	50	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	A	2	45	7	50	0	Agropyron repens	276.933	97	65	Whole	1991
8/4/1982	A	2	45	7	50	0	Agrostis scabra	2.467	73	57	Whole	1991
8/4/1982	A	2	45	7	50	0	Setaria lutescens	184.4	92	55	Whole	1991
8/4/1982	A	2	45	7	50	0	Setaria viridis	2.7	49	48	Whole	1991
8/4/1982	A	2	45	7	50	0	Digitaria ischaemum	0.033	11	11	Whole	1991
8/4/1982	A	2	45	7	50	0	Achillea millefolium(lanulosa)	0.06	-2	-2	Whole	1991
8/4/1982	A	2	45	7	50	0	Polygonum convolvulus	56.533	-2	-2	Whole	1991
8/4/1982	A	2	46	7	50	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	A	2	46	7	50	0	Polygonum convolvulus	57.4	-2	-2	Whole	1982
8/4/1982	A	2	46	7	50	0	Agropyron repens	75.1	61	41	Whole	1982
8/4/1982	A	2	46	7	50	0	Panicum capillare	0.333	25	25	Whole	1982
8/4/1982	A	2	46	7	50	0	Setaria lutescens	243.333	87	50	Whole	1982
8/4/1982	A	2	46	7	50	0	Digitaria ischaemum	0.143	34	34	Whole	1982
8/4/1982	A	2	46	7	50	0	Ambrosia artemisiifolia	347.833	102	62	Whole	1982
8/4/1982	A	2	46	7	50	0	Berteroa incana	2.2	37	32	Whole	1982
8/4/1982	A	2	46	7	50	0	Chenopodium album	161.133	13	13	Whole	1982
8/4/1982	A	2	46	7	50	0	Lychnis alba	0.89	28	28	Whole	1982
8/4/1982	A	2	47	3	6	0	Polygonum convolvulus	0.5	-2	-2	Whole	1982
8/4/1982	A	2	47	3	6	0	Melilotus sp.	1.003	30	30	Whole	1982
8/4/1982	A	2	47	3	6	0	Agropyron repens	124.3	53.5	36	Whole	1982
8/4/1982	A	2	47	3	6	0	Setaria lutescens	165.233	113	47	Whole	1982
8/4/1982	A	2	47	3	6	0	Setaria viridis	1.967	53	53	Whole	1982
8/4/1982	A	2	47	3	6	0	Digitaria ischaemum	0.23	26.5	18	Whole	1982
8/4/1982	A	2	47	3	6	0	Ambrosia artemisiifolia	25.233	62.5	40	Whole	1982
8/4/1982	A	2	47	3	6	0	Berteroa incana	5.667	59	40	Whole	1982
8/4/1982	A	2	47	3	6	0	Chenopodium album	0.343	10	10	Whole	1982
8/4/1982	A	2	47	3	6	0	Mollugo verticillata	1.03	-2	-2	Whole	1982
8/4/1982	A	2	48	5	16	0	Polygonum convolvulus	36.6	-2	-2	Whole	1991
8/4/1982	A	2	48	5	16	0	Berteroa incana	13.8	46	45	Whole	1991
8/4/1982	A	2	48	5	16	0	Ambrosia artemisiifolia	88.5	85	67	Whole	1991
8/4/1982	A	2	48	5	16	0	Setaria lutescens	86.333	74	53	Whole	1991
8/4/1982	A	2	48	5	16	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	A	2	48	5	16	0	Agropyron repens	149.667	90	49	Whole	1991
8/4/1982	A	2	49	6	28	0	Ambrosia artemisiifolia	94.6	92	90.5	Whole	1982
8/4/1982	A	2	49	6	28	0	Agropyron repens	40.7	67	56	Whole	1982
8/4/1982	A	2	49	6	28	0	Poa pratensis	0.11	29	-2	Whole	1982
8/4/1982	A	2	49	6	28	0	Berteroa incana	24.9	70	44	Whole	1982
8/4/1982	A	2	49	6	28	0	Chenopodium album	3.9	49	26.5	Whole	1982
8/4/1982	A	2	49	6	28	0	Lychnis alba	0.893	20	16.5	Whole	1982
8/4/1982	A	2	49	6	28	0	Polygonum convolvulus	16.567	-2	-2	Whole	1982
8/4/1982	A	2	49	6	28	0	Mollugo verticillata	1.867	-2	-2	Whole	1982
8/4/1982	A	2	49	6	28	0	Setaria lutescens	150.867	101	73	Whole	1982
8/4/1982	A	2	50	9	0	0	Ambrosia artemisiifolia	27.2	65	48	Whole	1991
8/4/1982	A	2	50	9	0	0	Berteroa incana	13.333	53	44	Whole	1991
8/4/1982	A	2	50	9	0	0	Digitaria ischaemum	1.027	28	22	Whole	1991
8/4/1982	A	2	50	9	0	0	Setaria lutescens	63.067	65	51	Whole	1991
8/4/1982	A	2	50	9	0	0	Panicum capillare	1.437	33	33	Whole	1991
8/4/1982	A	2	50	9	0	0	Agropyron repens	26.867	49	22	Whole	1991
8/4/1982	A	2	50	9	0	0	Polygonum convolvulus	15.1	-2	-2	Whole	1991
8/4/1982	A	2	51	7	50	0	Rumex acetosella	1.477	7	7	Whole	1982
8/4/1982	A	2	51	7	50	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	A	2	51	7	50	0	Agropyron repens	233.167	64.5	54	Whole	1982
8/4/1982	A	2	51	7	50	0	Poa pratensis	4.6	33.5	21	Whole	1982
8/4/1982	A	2	51	7	50	0	Setaria lutescens	193.267	87.5	76	Whole	1982
8/4/1982	A	2	51	7	50	0	Digitaria ischaemum	6.633	39.5	32	Whole	1982
8/4/1982	A	2	51	7	50	0	Berteroa incana	1.733	24	19	Whole	1982
8/4/1982	A	2	51	7	50	0	Polygonum convolvulus	85.167	-2	-2	Whole	1982
8/4/1982	A	2	52	8	80	0	Panicum capillare	0.417	34	34	Whole	1982
8/4/1982	A	2	52	8	80	0	Agropyron repens	88.467	82	56	Whole	1982
8/4/1982	A	2	52	8	80	0	Setaria lutescens	62.1	83	52	Whole	1982
8/4/1982	A	2	52	8	80	0	Digitaria ischaemum	0.28	26	12	Whole	1982
8/4/1982	A	2	52	8	80	0	Ambrosia artemisiifolia	336.533	97	84	Whole	1982
8/4/1982	A	2	52	8	80	0	Berteroa incana	9.833	60	51	Whole	1982
8/4/1982	A	2	52	8	80	0	Polygonum convolvulus	46.967	-2	-2	Whole	1982
8/4/1982	A	2	52	8	80	0	Setaria viridis	62.967	90	74	Whole	1982
8/4/1982	A	2	53	4	10	0	Agropyron repens	105.167	69	40	Whole	1991
8/4/1982	A	2	53	4	10	0	Polygonum convolvulus	38.267	-2	-2	Whole	1991
8/4/1982	A	2	53	4	10	0	Berteroa incana	12.233	52	40	Whole	1991
8/4/1982	A	2	53	4	10	0	Ambrosia artemisiifolia	46.3	62	52	Whole	1991
8/4/1982	A	2	53	4	10	0	Setaria lutescens	12.7	54	33	Whole	1991
8/4/1982	A	2	53	4	10	0	Mollugo verticillata	1.207	-2	-2	Whole	1991
8/4/1982	A	2	53	4	10	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	A	2	53	4	10	0	Digitaria ischaemum	0.233	24	17.5	Whole	1991
8/4/1982	A	2	54	3	6	0	Ambrosia artemisiifolia	16	53	47	Whole	1982
8/4/1982	A	2	54	3	6	0	Polygonum convolvulus	4.733	-2	-2	Whole	1982
8/4/1982	A	2	54	3	6	0	Berteroa incana	0.13	-2	-2	Whole	1982
8/4/1982	A	2	54	3	6	0	Digitaria ischaemum	2.933	15	15	Whole	1982
8/4/1982	A	2	54	3	6	0	Setaria lutescens	125.133	62	40	Whole	1982
8/4/1982	A	2	54	3	6	0	Equisetum laevigatum	4.067	51	27	Whole	1982
8/4/1982	A	2	54	3	6	0	Agropyron repens	114.267	58.5	37	Whole	1982
8/4/1982	B	2	5	9	0	0	Panicum oligosanthes	4.52	12.5	12.5	Whole	1982
8/4/1982	B	2	5	9	0	0	Setaria lutescens	73.833	55	30	Whole	1982
8/4/1982	B	2	5	9	0	0	Ambrosia artemisiifolia	2.967	42	28	Whole	1982
8/4/1982	B	2	5	9	0	0	Polygonum convolvulus	9.4	-2	-2	Whole	1982
8/4/1982	B	2	5	9	0	0	Rumex acetosella	1.603	10.2	8.4	Whole	1982
8/4/1982	B	2	5	9	0	0	Mollugo verticillata	0.037	-2	-2	Whole	1982
8/4/1982	B	2	27	9	0	0	Poa pratensis	0.14	16.5	16.5	Whole	1982
8/4/1982	B	2	27	9	0	0	Cenchrus longispinus	8.833	42	34	Whole	1982
8/4/1982	B	2	27	9	0	0	Schizachyrium scoparium	0.087	12	8.3	Whole	1982
8/4/1982	B	2	27	9	0	0	Aristida basiramea	9.4	42	33	Whole	1982
8/4/1982	B	2	27	9	0	0	Setaria lutescens	55.233	81	50	Whole	1982
8/4/1982	B	2	27	9	0	0	Polygonum convolvulus	41.2	-2	-2	Whole	1982
8/4/1982	B	2	27	9	0	0	Rumex acetosella	13.967	44	42	Whole	1982
8/4/1982	B	2	27	9	0	0	Agropyron repens	1.867	22	17.5	Whole	1982
8/4/1982	B	2	29	9	0	0	Setaria lutescens	71.9	78	56	Whole	1982
8/4/1982	B	2	29	9	0	0	Rumex acetosella	7.333	29	10	Whole	1982
8/4/1982	B	2	29	9	0	0	Chenopodium album	1.08	24	17	Whole	1982
8/4/1982	B	2	29	9	0	0	Cenchrus longispinus	32.367	50	36	Whole	1982
8/4/1982	B	2	29	9	0	0	Schizachyrium scoparium	0.297	15	11	Whole	1982
8/4/1982	B	2	29	9	0	0	Agrostis scabra	3.133	-2	-2	Whole	1982
8/4/1982	B	2	29	9	0	0	Agropyron repens	1.933	36.5	29	Whole	1982
8/4/1982	B	2	29	9	0	0	Polygonum convolvulus	15.867	-2	-2	Whole	1982
8/4/1982	B	2	30	9	0	0	Poa pratensis	5.467	16	12	Whole	1982
8/4/1982	B	2	30	9	0	0	Polygonum convolvulus	37.533	-2	-2	Whole	1982
8/4/1982	B	2	30	9	0	0	Chenopodium album	7.467	35	25	Whole	1982
8/4/1982	B	2	30	9	0	0	Berteroa incana	0.367	-2	-2	Whole	1982
8/4/1982	B	2	30	9	0	0	Achillea millefolium(lanulosa)	0.147	-2	-2	Whole	1982
8/4/1982	B	2	30	9	0	0	Rumex acetosella	28.1	33.5	15	Whole	1982
8/4/1982	B	2	30	9	0	0	Cyperus sp.	1.073	28	20	Whole	1982
8/4/1982	B	2	30	9	0	0	Panicum oligosanthes	2.15	14.7	12	Whole	1982
8/4/1982	B	2	30	9	0	0	Cenchrus longispinus	12.233	39	24	Whole	1982
8/4/1982	B	2	30	9	0	0	Agrostis scabra	0.1	15.5	15.5	Whole	1982
8/4/1982	B	2	30	9	0	0	Agropyron repens	2.2	30	17	Whole	1982
8/4/1982	B	2	30	9	0	0	Digitaria ischaemum	2.067	28	15	Whole	1982
8/4/1982	B	2	30	9	0	0	Setaria lutescens	103.167	56.5	35	Whole	1982
8/4/1982	B	2	34	9	0	0	Setaria lutescens	7.767	36	23	Whole	1982
8/4/1982	B	2	34	9	0	0	Rumex acetosella	19.4	29	13	Whole	1982
8/4/1982	B	2	34	9	0	0	Hedeoma hispida	0.607	16	16	Whole	1982
8/4/1982	B	2	34	9	0	0	Agropyron repens	0.653	24	24	Whole	1982
8/4/1982	B	2	34	9	0	0	Polygonum convolvulus	10.167	-2	-2	Whole	1982
8/4/1982	B	2	43	9	0	0	Achillea millefolium(lanulosa)	0.033	-2	-2	Whole	1982
8/4/1982	B	2	43	9	0	0	Polygonum convolvulus	31	-2	-2	Whole	1982
8/4/1982	B	2	43	9	0	0	Miscellaneous litter	0	-3	-3	Whole	1982
8/4/1982	B	2	43	9	0	0	Chenopodium album	31.3	68.5	59	Whole	1982
8/4/1982	B	2	43	9	0	0	Rumex acetosella	12.333	36	11.5	Whole	1982
8/4/1982	B	2	43	9	0	0	Ambrosia artemisiifolia	0.067	-2	-2	Whole	1982
8/4/1982	B	2	43	9	0	0	Aristida basiramea	0.2	17	12.3	Whole	1982
8/4/1982	B	2	43	9	0	0	Setaria lutescens	28.333	68	-2	Whole	1982
8/4/1982	B	2	43	9	0	0	Agropyron repens	1.587	28.5	12	Whole	1982
8/4/1982	B	2	43	9	0	0	Schizachyrium scoparium	7.567	28	21	Whole	1982
8/4/1982	B	2	43	9	0	0	Cyperus sp.	1.39	31.5	31.5	Whole	1982
8/4/1982	C	2	1	5	16	0	Carex sp.	3.467	58	48	Whole	1991
8/4/1982	C	2	1	5	16	0	Polygonum convolvulus	226.1	-2	-2	Whole	1991
8/4/1982	C	2	1	5	16	0	Euphorbia corollata	7.533	24	15.5	Whole	1991
8/4/1982	C	2	1	5	16	0	Artemisia ludoviciana	18.367	54	38	Whole	1991
8/4/1982	C	2	1	5	16	0	Setaria lutescens	5.3	64	64	Whole	1991
8/4/1982	C	2	1	5	16	0	Poa pratensis	0.45	21	-2	Whole	1991
8/4/1982	C	2	1	5	16	0	Panicum oligosanthes	11.767	26	11	Whole	1991
8/4/1982	C	2	1	5	16	0	Schizachyrium scoparium	1.967	28	20	Whole	1991
8/4/1982	C	2	1	5	16	0	Chenopodium album	105.233	60	43	Whole	1991
8/4/1982	C	2	2	6	28	0	Sorghastrum nutans	1	54	24	Whole	1991
8/4/1982	C	2	2	6	28	0	Euphorbia glyptosperma	0.143	-2	-2	Whole	1991
8/4/1982	C	2	2	6	28	0	Mollugo verticillata	17.7	-2	-2	Whole	1991
8/4/1982	C	2	2	6	28	0	Solidago nemoralis	0.053	-2	-2	Whole	1991
8/4/1982	C	2	2	6	28	0	Rumex acetosella	0.283	10	8.5	Whole	1991
8/4/1982	C	2	2	6	28	0	Polygonum convolvulus	62.033	-2	-2	Whole	1991
8/4/1982	C	2	2	6	28	0	Physalis virginiana	2.567	23	23	Whole	1991
8/4/1982	C	2	2	6	28	0	Oenothera biennis	78.433	71	60	Whole	1991
8/4/1982	C	2	2	6	28	0	Setaria lutescens	267.467	106	62	Whole	1991
8/4/1982	C	2	2	6	28	0	Panicum praecocious	0.91	12	11	Whole	1991
8/4/1982	C	2	2	6	28	0	Panicum oligosanthes	18.133	30	25	Whole	1991
8/4/1982	C	2	2	6	28	0	Schizachyrium scoparium	4.467	64.5	38	Whole	1991
8/4/1982	C	2	2	6	28	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	C	2	2	6	28	0	Equisetum laevigatum	1.647	69	69	Whole	1991
8/4/1982	C	2	2	6	28	0	Lespedeza capitata	0.183	12	12	Whole	1991
8/4/1982	C	2	2	6	28	0	Artemisia ludoviciana	193.7	111	48	Whole	1991
8/4/1982	C	2	5	8	80	0	Panicum capillare	26.733	84	49	Whole	1991
8/4/1982	C	2	5	8	80	0	Oenothera biennis	0.247	-2	-2	Whole	1991
8/4/1982	C	2	5	8	80	0	Euphorbia glyptosperma	0.073	-2	-2	Whole	1991
8/4/1982	C	2	5	8	80	0	Chenopodium album	0.603	18	18	Whole	1991
8/4/1982	C	2	5	8	80	0	Rubus sp.	41.433	-2	-2	Whole	1991
8/4/1982	C	2	5	8	80	0	Panicum oligosanthes	3.467	35	18	Whole	1991
8/4/1982	C	2	5	8	80	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	C	2	5	8	80	0	Polygonum convolvulus	326.2	-2	-2	Whole	1991
8/4/1982	C	2	5	8	80	0	Setaria lutescens	422.8	128	52	Whole	1991
8/4/1982	C	2	9	9	0	0	Lespedeza capitata	1.933	20.5	20.5	Whole	1991
8/4/1982	C	2	9	9	0	0	Mollugo verticillata	0.607	10.5	10.5	Whole	1991
8/4/1982	C	2	9	9	0	0	Polygonum convolvulus	166.267	-2	-2	Whole	1991
8/4/1982	C	2	9	9	0	0	Oenothera biennis	17.067	57.5	57.5	Whole	1991
8/4/1982	C	2	9	9	0	0	Euphorbia glyptosperma	9.367	-2	-2	Whole	1991
8/4/1982	C	2	9	9	0	0	Artemisia (caudata)	1.967	23	23	Whole	1991
8/4/1982	C	2	9	9	0	0	Cyperus sp.	2.267	44	36	Whole	1991
8/4/1982	C	2	9	9	0	0	Setaria lutescens	50.5	75	69	Whole	1991
8/4/1982	C	2	9	9	0	0	Panicum oligosanthes	8.933	20.5	14.5	Whole	1991
8/4/1982	C	2	9	9	0	0	Schizachyrium scoparium	4.7	73	35	Whole	1991
8/4/1982	C	2	9	9	0	0	Rubus sp.	22.567	-2	-2	Whole	1991
8/4/1982	C	2	10	1	0	0	Setaria lutescens	39.333	88	50	Whole	1991
8/4/1982	C	2	10	1	0	0	Oenothera biennis	155.5	106	65	Whole	1991
8/4/1982	C	2	10	1	0	0	Euphorbia corollata	2.067	23	19	Whole	1991
8/4/1982	C	2	10	1	0	0	Asclepias syriaca	4.833	28	28	Whole	1991
8/4/1982	C	2	10	1	0	0	Cyperus sp.	0.743	27	18	Whole	1991
8/4/1982	C	2	10	1	0	0	Polygonum convolvulus	232.4	-2	-2	Whole	1991
8/4/1982	C	2	10	1	0	0	Panicum perlongum	0.003	11.5	11.5	Whole	1991
8/4/1982	C	2	10	1	0	0	Panicum oligosanthes	13.033	25	16	Whole	1991
8/4/1982	C	2	10	1	0	0	Panicum capillare	8.367	64	40	Whole	1991
8/4/1982	C	2	10	1	0	0	Schizachyrium scoparium	1.337	25	19.5	Whole	1991
8/4/1982	C	2	10	1	0	0	Lespedeza capitata	0.427	-2	-2	Whole	1991
8/4/1982	C	2	11	4	10	0	Rubus sp.	68.8	-2	-2	Whole	1991
8/4/1982	C	2	11	4	10	0	Polygonum convolvulus	156.733	-2	-2	Whole	1991
8/4/1982	C	2	11	4	10	0	Lychnis alba	3.9	33	27.2	Whole	1991
8/4/1982	C	2	11	4	10	0	Oxybaphus hirsutus	9.067	88.5	88.5	Whole	1991
8/4/1982	C	2	11	4	10	0	Euphorbia corollata	0.43	13	13	Whole	1991
8/4/1982	C	2	11	4	10	0	Artemisia ludoviciana	0.097	-2	-2	Whole	1991
8/4/1982	C	2	11	4	10	0	Sorghastrum nutans	0.613	-2	-2	Whole	1991
8/4/1982	C	2	11	4	10	0	Setaria lutescens	97.733	92.5	66	Whole	1991
8/4/1982	C	2	11	4	10	0	Panicum oligosanthes	2.467	19.5	14.5	Whole	1991
8/4/1982	C	2	11	4	10	0	Panicum capillare	22.1	63.9	37.9	Whole	1991
8/4/1982	C	2	11	4	10	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	C	2	11	4	10	0	Schizachyrium scoparium	0.433	17	13.5	Whole	1991
8/4/1982	C	2	13	8	80	0	Solanum sp.	2.8	25	25	Whole	1991
8/4/1982	C	2	13	8	80	0	Chenopodium album	60.333	40	34	Whole	1991
8/4/1982	C	2	13	8	80	0	Penthorum sedoides	2.233	20	20	Whole	1991
8/4/1982	C	2	13	8	80	0	Oxybaphus hirsutus	25.767	76	25	Whole	1991
8/4/1982	C	2	13	8	80	0	Mollugo verticillata	23.3	-2	-2	Whole	1991
8/4/1982	C	2	13	8	80	0	Polygonum convolvulus	391.967	-2	-2	Whole	1991
8/4/1982	C	2	13	8	80	0	Euphorbia corollata	0.93	18	11.5	Whole	1991
8/4/1982	C	2	13	8	80	0	Corylus americanus	0.197	-2	-2	Whole	1991
8/4/1982	C	2	13	8	80	0	Rubus sp.	0.167	-2	-2	Whole	1991
8/4/1982	C	2	13	8	80	0	Setaria lutescens	176.733	96	48.5	Whole	1991
8/4/1982	C	2	13	8	80	0	Panicum oligosanthes	13.967	28	19	Whole	1991
8/4/1982	C	2	13	8	80	0	Schizachyrium scoparium	0.433	28	16	Whole	1991
8/4/1982	C	2	13	8	80	0	Agropyron repens	19.333	75	40	Whole	1991
8/4/1982	C	2	13	8	80	0	Artemisia ludoviciana	33.933	82	62	Whole	1991
8/4/1982	C	2	14	8	80	0	Cyperus sp.	1.867	35.5	15	Whole	1991
8/4/1982	C	2	14	8	80	0	Mollugo verticillata	19.833	-2	-2	Whole	1991
8/4/1982	C	2	14	8	80	0	Polygonum convolvulus	338.733	-2	-2	Whole	1991
8/4/1982	C	2	14	8	80	0	Oenothera biennis	0.543	-2	-2	Whole	1991
8/4/1982	C	2	14	8	80	0	Euphorbia glyptosperma	0.91	-2	-2	Whole	1991
8/4/1982	C	2	14	8	80	0	Artemisia ludoviciana	57.7	72	41	Whole	1991
8/4/1982	C	2	14	8	80	0	Setaria lutescens	302.533	89	57	Whole	1991
8/4/1982	C	2	14	8	80	0	Panicum oligosanthes	12.667	37	27	Whole	1991
8/4/1982	C	2	14	8	80	0	Eragrostis spectabilis	4.067	-2	-2	Whole	1991
8/4/1982	C	2	14	8	80	0	Schizachyrium scoparium	0.937	31.5	25	Whole	1991
8/4/1982	C	2	14	8	80	0	Chenopodium album	319.1	111	104	Whole	1991
8/4/1982	C	2	16	3	6	0	Miscellaneous litter	0	-3	-3	Whole	1991
8/4/1982	C	2	16	3	6	0	Prunus sp.	0.043	-2	-2	Whole	1991
8/4/1982	C	2	16	3	6	0	Rudbeckia serotina	0.473	11	11	Whole	1991
8/4/1982	C	2	16	3	6	0	Polygonum convolvulus	112.9	-2	-2	Whole	1991
8/4/1982	C	2	16	3	6	0	Oenothera biennis	30.533	24.5	20.9	Whole	1991
8/4/1982	C	2	16	3	6	0	Crepis tectorum	0.03	-2	-2	Whole	1991
8/4/1982	C	2	16	3	6	0	Asclepias syriaca	4.967	30.5	30.5	Whole	1991
8/4/1982	C	2	16	3	6	0	Ambrosia coronopifolia	24.067	49.2	49.2	Whole	1991
8/4/1982	C	2	16	3	6	0	Lespedeza capitata	1.137	27	27	Whole	1991
8/4/1982	C	2	16	3	6	0	Rubus sp.	88.933	-2	-2	Whole	1991
8/4/1982	C	2	16	3	6	0	Cyperus sp.	0.177	18	-2	Whole	1991
